Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_gamma_power,FCz_delta_power,FCz_theta_power,FCz_alpha_power,FCz_beta_power,FCz_gamma_power,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_gamma_power,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_gamma_power,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_gamma_power,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_gamma_power,Cz_delta_alpha_ratio,Cz_gamma_beta_ratio,Cz_low_high_ratio,FCz_delta_alpha_ratio,FCz_gamma_beta_ratio,FCz_low_high_ratio,C3_delta_alpha_ratio,C3_gamma_beta_ratio,C3_low_high_ratio,C4_delta_alpha_ratio,C4_gamma_beta_ratio,C4_low_high_ratio,Fz_delta_alpha_ratio,Fz_gamma_beta_ratio,Fz_low_high_ratio,Pz_delta_alpha_ratio,Pz_gamma_beta_ratio,Pz_low_high_ratio,C4_C3_delta_asymmetry,C4_C3_theta_asymmetry,C4_C3_alpha_asymmetry,C4_C3_beta_asymmetry,C4_C3_gamma_asymmetry,Cz_N2_amp,FCz_N2_amp,Cz_P2_amp,FCz_P2_amp,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,label,participant
-9.96950796245818,-9.958794790899914,-9.95688733983841,-9.921538218992936,-9.98875089084973,-9.948360623176187,-9.939884945220223,-9.966027116057669,-9.924142853605131,-9.98687987319477,-9.98622712667549,-9.976207090616866,-9.974339880683557,-9.911868767175308,-9.91830037410126,-9.991878388028264,-9.976976002276766,-9.955264782173032,-9.840641403187483,-9.766508559044794,-9.98499454524352,-9.95856921671544,-9.959699936679025,-9.944879846312356,-9.994408635764414,-9.924702060522154,-9.910313136073324,-9.957873375719798,-9.946495356346372,-9.994074530015409,-0.0126206226197691,-0.0672126718567938,-0.0174582114925581,0.0176664928814798,-0.0627370195896386,0.000332079289615,-0.0118872459919323,-0.0064316069259504,-0.0268953603048718,-0.0366136058552335,0.0741328441426887,-0.0628411211070503,-0.0252946085644953,-0.0495287894520561,-0.0132743097042453,0.0331713151976433,-0.0475791736690354,0.0242593029757394,-7.976737793006656e-06,-3.0602655858362347e-06,-1.4405480987630587e-06,1.8354837012832443e-06,5.4074157829948215e-06,5.39248320653757e-06,4.280239971262923e-06,-4.449877964359478e-08,-3.0151961741737714e-08,1.6962896506010257e-06,2.350362041363418e-06,3.816309374776338e-06,9.333494754478462e-06,8.710972117008424e-11,0.0565,9.948074821771177e-06,9.896114358704196e-11,0.05,9.167787944280038e-06,8.40456295396927e-11,0.11,1.344802791554296e-05,1.808330401496513e-10,0.117,8.272704906681847e-06,6.841604667353397e-11,0.0515,1.0844087088431046e-05,1.175888012631985e-10,0.044,0,vp01
-9.983091201559567,-9.98481270128974,-9.97897137038144,-9.95457186957732,-9.99025969741658,-9.987667775112447,-9.986662359939796,-9.98769776311899,-9.9575473923845,-9.988827583226724,-9.990735541779172,-9.991392571002091,-9.989743987504362,-9.920975950142545,-9.89444522589331,-9.99224619925787,-9.989398209720092,-9.963580978363662,-9.815639376607654,-9.744789306160348,-9.97823560492832,-9.986687576040774,-9.96812038872771,-9.950456532944123,-9.993432413979765,-9.98901311644594,-9.982557494748338,-9.97135869481211,-9.942805233592582,-9.99349604449605,-0.0041198311781283,-0.0356878278392596,-0.0117844997235874,2.9988006540193624e-05,-0.0312801908422226,-0.0100212233752827,-0.00099155427481,0.0265307242492323,-0.0252235549491732,-0.0286652208942079,0.0708500704473067,-0.0750027253682699,-0.0101152162006084,-0.042975881035641,-0.0158377554363511,-0.0176544216338285,-0.0506908109034682,-0.0197034173819865,-4.223208390136736e-06,3.7416202035696864e-06,-1.3055937589113076e-06,3.725989619239454e-06,7.155077759292463e-07,2.291990702841742e-06,4.984326434157786e-06,-2.948791565757852e-07,-9.771505810246486e-09,1.819996046642021e-06,2.9552755365520525e-06,3.886184167546255e-06,6.898746663742846e-06,4.758579400459737e-11,0.06,6.442595599345106e-06,4.149261257698153e-11,0.065,8.706676781355132e-06,7.574634290947395e-11,0.12,1.3691003215512918e-05,1.874283556329637e-10,0.1305,7.273145871003869e-06,5.285514816145642e-11,0.0555,7.253278927615476e-06,5.256743690693348e-11,0.0555,1,vp01
-9.98445847331571,-9.957876758340774,-9.971356054031151,-9.935126094933716,-9.993359442072965,-9.978351138171949,-9.92440879429007,-9.97037015872628,-9.94349512502828,-9.991857983207996,-9.989377212266575,-9.990205440438318,-9.990924399940347,-9.954089655164116,-9.972065234673194,-9.99129945075112,-9.98781543008125,-9.984871683086531,-9.88476073770915,-9.84872247691577,-9.976298802550254,-9.98017250221974,-9.974447626208908,-9.956421605552656,-9.993751921805057,-9.972102535041564,-9.899552778560382,-9.961721789853684,-9.95327420237916,-9.994091334995534,-0.013102419284559,-0.0582333471392484,-0.0124146073575701,-0.0079809794456693,-0.048362858179713,0.0042651506129711,0.001547187673772,-0.017975579509077,-0.0119538794181632,-0.0064277676645865,0.0360382607933811,-0.0395465932476426,-0.0018511763413471,-0.037330316252401,-0.0087774867094232,-0.0103807451878807,-0.0408171326163735,0.0160691787655249,1.0822015158134024e-05,2.160772968762419e-06,1.338266608454907e-05,3.745286025504345e-06,1.2973004881475984e-05,5.398113849284272e-06,4.886367830190201e-06,-4.07357001154565e-07,2.952909088121365e-07,5.360622707829811e-07,2.280030864213408e-06,4.236207683904532e-06,8.077377085186819e-06,6.524345969404199e-11,0.0525,9.071998077811416e-06,8.228907956187594e-11,0.0535,6.414978717152827e-06,4.1147931773332456e-11,0.0925,1.1301346547343028e-05,1.2771980721851152e-10,0.1295,7.360172314491281e-06,5.4038405245224754e-11,0.0535,1.013411713974199e-05,1.0266830836860503e-10,0.0445,0,vp01
-9.843796675830214,-9.901769457168088,-9.966240147772323,-9.943594096594184,-9.99138798876872,-9.899737855859076,-9.910436133022172,-9.978588372699363,-9.953962232548236,-9.99062824679236,-9.929975308994594,-9.965461956490818,-9.988476774173272,-9.931266578166014,-9.931931253629056,-9.98014592832985,-9.975643856902868,-9.984270971269344,-9.823650305977283,-9.794647273846468,-9.928570985714126,-9.888387607605464,-9.958374709455477,-9.950542927507662,-9.993821374164265,-9.901766282928858,-9.863656549772015,-9.965470448473743,-9.948755993547644,-9.994596589410294,0.122443471942109,-0.0477938921745355,0.058841598392064,0.0788505168402888,-0.0366660142441244,0.0426539046950136,0.0585014651786774,-0.0006646754630423,0.0079883302520702,0.0041250429394938,0.0290030321308165,-0.0567438569585263,0.0298037237413506,-0.0432784466566023,0.0325375957466977,0.0637041655448857,-0.0458405958626499,0.0527905153716599,-1.0101550100459036e-05,-4.986561336335768e-06,-6.89125415090474e-06,-4.048262646914212e-07,2.8395724299158105e-06,5.071862771196134e-06,1.710054431104813e-06,-3.0682244931435957e-06,-1.1320777753676323e-06,5.345121011192028e-07,2.825702901275574e-06,3.414636280600792e-06,1.4499392637129776e-05,2.1003063564480826e-10,0.0465,1.1972098115198574e-05,1.4319564799064896e-10,0.0585,1.0728434378386833e-05,1.1507116925774527e-10,0.0995,1.2438488809491644e-05,1.5466925104045258e-10,0.118,1.1628557917684636e-05,1.3508767539170148e-10,0.0485,1.2996448494292662e-05,1.688593312711864e-10,0.046,1,vp01
-9.96594545333752,-9.940228456508343,-9.96239124916718,-9.918975159905076,-9.99149765106155,-9.976558733821358,-9.93900273478287,-9.959352759049624,-9.92095807342258,-9.99101186133474,-9.987396809818511,-9.989768715092987,-9.973583520612324,-9.905980725534874,-9.88515991524003,-9.982005051419844,-9.97949606647262,-9.974964428983007,-9.847556318038317,-9.806032720349409,-9.982073879882426,-9.972123669586075,-9.963147092734156,-9.94165261198732,-9.995716681604511,-9.98276778870516,-9.951704817683323,-9.935946551660322,-9.936892025883196,-9.995057237701657,-0.0035542041703386,-0.072522491156473,-0.0088454075710426,-0.0172059747717341,-0.0700537879121601,-0.0122172759095633,-0.0138132892061868,0.020820810294845,-0.0343283656536979,-0.007040622436838,0.0415235976889096,-0.0515105650562741,-0.0189267871482705,-0.0540640696171905,-0.0169774961516591,-0.0468212370448366,-0.0581652118184621,-0.0210996771597233,-1.1932386917308175e-05,2.88352866946536e-06,-5.957579558513898e-06,4.11510290781898e-06,6.896272924927179e-07,3.1712529348376493e-06,2.996352123353761e-06,3.882279552492482e-07,5.996570649311446e-07,1.042473851320313e-07,1.8029294613387515e-06,2.2311840154315176e-06,9.938962925839468e-06,9.86784175016556e-11,0.058,9.685200224991036e-06,9.361540920306196e-11,0.061,9.577627038207573e-06,9.171287797248242e-11,0.1095,1.2573979161561334e-05,1.5810083318230832e-10,0.129,7.954772167588317e-06,6.327778422887267e-11,0.0505,9.728356737745497e-06,9.449136249272528e-11,0.048,1,vp01
-9.976967320185304,-9.93690205966017,-9.96898633297385,-9.941108015870688,-9.98945179491031,-9.97705351700961,-9.927396758821695,-9.96979047702954,-9.93507752195227,-9.988221189518224,-9.989671533709943,-9.988593402514608,-9.990432917740376,-9.94323794737002,-9.938928137231406,-9.98373250137397,-9.99326943070428,-9.99206305922639,-9.900504622344826,-9.915163400204198,-9.981192218784551,-9.974844872429054,-9.98250349425716,-9.960256641688586,-9.994899050649185,-9.981324980782151,-9.939939450705156,-9.970098140352198,-9.94299703604982,-9.994310911554216,-0.0079809872114537,-0.048343779039623,-0.0011363161311095,-0.007263039980069,-0.0531436675659549,0.0003947944800746,0.0007613840304312,0.0043098101386132,-0.0155513162482332,0.008330557852421,-0.0146587778593723,-0.030492948039333,0.0013112754726094,-0.0346424089605985,-0.0045999021161922,-0.0112268404299555,-0.0513138755043964,-0.0026153971834084,-4.142234443728485e-06,-3.714818149026605e-06,-3.50166376299522e-06,-1.9859752808438483e-06,-2.9373397700047856e-06,-5.134576794232373e-07,1.4641655689666153e-06,6.177212229246086e-07,-3.782693174450559e-07,-2.178166939478254e-07,1.2633044544471636e-06,9.675632091189002e-07,8.482448027256441e-06,7.194409178457104e-11,0.058,8.956484294925077e-06,8.016679606961214e-11,0.0625,7.247200542808936e-06,5.248373510107697e-11,0.1045,8.711366111775552e-06,7.588632777286712e-11,0.1235,6.612110622909349e-06,4.371265707624636e-11,0.049,8.473799390292015e-06,7.169501924264902e-11,0.0505,1,vp01
-9.980776129245802,-9.964302434217943,-9.967204955772893,-9.930692388521631,-9.986998557094257,-9.98686723195853,-9.964514050498478,-9.970023981617954,-9.936157736498936,-9.984984056705343,-9.991261020964991,-9.974297034926227,-9.96725198014238,-9.958736554410562,-9.918071548959253,-9.988548313046891,-9.984678435946211,-9.974815150353969,-9.870357848615816,-9.80842959644265,-9.983949566112758,-9.981165312235335,-9.97161036848263,-9.94669938696866,-9.99469216279151,-9.99022121909043,-9.96540995624268,-9.96429676873231,-9.936006812244424,-9.992236647366658,-0.0135711734729095,-0.0563061685726236,-0.016405784285892,-0.0168432503405764,-0.0488263202064072,-0.0156025031329125,-0.0240090408226123,0.0406650054513093,-0.0134196371830288,-0.0137331626929224,0.0619282521731658,-0.0463488015067898,-0.0123391976301281,-0.0479927758228519,-0.0160677170910972,-0.0259244503581186,-0.0562298351222327,-0.018983944018089,1.8606107279762725e-06,4.59025031766167e-06,-4.7550873173053326e-07,2.741931724879929e-06,-1.7435787528065455e-06,1.3523676251995358e-07,3.1184231238621565e-06,8.226165474426403e-07,-4.392230658053306e-07,-6.939439823135876e-07,2.512943405448639e-06,2.5388435597729628e-06,8.659970520400605e-06,7.493911142047542e-11,0.063,8.33729317193103e-06,6.935116512969553e-11,0.067,8.473912456445662e-06,7.179964381696498e-11,0.115,1.1592335580307818e-05,1.3433487505598867e-10,0.129,7.445824592478695e-06,5.541172853318926e-11,0.055,8.11419100981268e-06,6.570439303384059e-11,0.0545,0,vp01
-9.983798841844804,-9.981348761131173,-9.982800173610672,-9.94497775190844,-9.988950090321287,-9.9855317546951,-9.981669163262811,-9.9831339401593,-9.937238920639944,-9.99170579829564,-9.992480337733058,-9.99160028918591,-9.987503824877804,-9.926092980000158,-9.89985829035382,-9.991143909860574,-9.99314428998476,-9.99182748630166,-9.901443298085017,-9.842496510221522,-9.986875104123149,-9.985193606461925,-9.984701829384488,-9.962106796815512,-9.9927723703134,-9.988257793898685,-9.977683288395024,-9.964054636327882,-9.92918616213052,-9.995561905302218,-0.000998668234132,-0.043972338412848,-0.0129904725613112,-0.0023978145358007,-0.0544668776556971,-0.0163554817048314,-0.0049765128552525,0.026234689646337,-0.024697272941804,0.0006835764410872,0.0589467878634941,-0.0326697475782946,-0.0021732747386593,-0.0306655734978882,-0.0086494113961439,-0.0242031575708026,-0.0663757431716973,-0.0250991812072687,-5.2443510518984365e-06,-1.433052590039649e-06,-3.790021383235861e-06,-2.5361203056285955e-06,-1.119155191155894e-06,-3.4934668389742974e-06,1.875398514924792e-06,3.574292996427422e-07,-2.6200820648273986e-08,-4.518940493924839e-07,8.313214752599858e-07,1.5163655312506017e-06,7.050751263909822e-06,4.966532093372149e-11,0.067,7.180499129330168e-06,5.1534230545235805e-11,0.065,8.331980247389257e-06,6.942133707310061e-11,0.118,1.0207378762314048e-05,1.0405796964299952e-10,0.1365,6.194611403435277e-06,3.8335652311363815e-11,0.069,7.867011108979602e-06,6.187359534564842e-11,0.0555,1,vp01
-9.978067826134978,-9.968891412075145,-9.964043378934711,-9.932317738436163,-9.990691827965977,-9.988174123820457,-9.981192270717626,-9.970793682889829,-9.934059994066802,-9.990777660998289,-9.992051412135773,-9.98711608984334,-9.984944457647652,-9.894365613180492,-9.861878837889526,-9.987940290917368,-9.987065546397115,-9.973874123020856,-9.77715604361108,-9.751187369725324,-9.977169382931256,-9.969832473919938,-9.97126616446038,-9.947826951606496,-9.99465927948016,-9.987942029571515,-9.972953586115445,-9.958988224752153,-9.93405346795451,-9.995554743443334,-0.0140244472002653,-0.0583740895298117,-0.0175491198211066,-0.0173804409306281,-0.056717666931485,-0.0222749347274184,-0.0071069544881208,0.0324867752909661,-0.0358140431440503,-0.0140661678965123,0.0259686738857567,-0.0865064553674681,-0.0059032184708733,-0.0468323278736644,-0.0096368439701794,-0.0289538048193644,-0.0615012754888244,-0.0233224084656313,-3.758974360953858e-06,8.797580923503946e-06,-3.4968231761081245e-06,4.733665254890183e-06,-3.610433762151376e-06,-4.0250694505836505e-08,4.388529287144823e-06,6.156915383851045e-07,-1.6056282510989316e-07,1.0366894549950306e-06,2.930589736652359e-06,2.6736977651464738e-06,8.692392834024716e-06,7.555249906448116e-11,0.067,7.66734066268595e-06,5.878305844570258e-11,0.068,9.765334942579484e-06,9.53300603759712e-11,0.1285,1.4153864229724304e-05,2.0033011158410068e-10,0.1235,7.755935483614475e-06,6.012187506221476e-11,0.0535,7.955312732377967e-06,6.328079905849974e-11,0.054,1,vp01
-9.964571884229867,-9.961513632331094,-9.957431032715313,-9.939409336805284,-9.993891373338116,-9.966980795217504,-9.961305042687558,-9.953355594005014,-9.94154283609762,-9.99362336808168,-9.989991337001952,-9.98265335400513,-9.982870332712936,-9.94505232967088,-9.961161041045196,-9.988310858227438,-9.986623158593511,-9.98984894003746,-9.940954835280325,-9.928830846331412,-9.972587146841825,-9.97455975845148,-9.97650253822218,-9.947236471631172,-9.994680671381644,-9.969217317230898,-9.962265050791697,-9.95539799782582,-9.95263029530646,-9.995787562188816,-0.0071408515145563,-0.0544820365328337,-0.0101366295042684,-0.0136252012124895,-0.0520805319840587,-0.0115215094969656,-0.0071210042890168,-0.016108711374315,-0.0154602347615586,0.0015380818100236,0.012123988948911,-0.0154435641495265,0.0039153913803566,-0.047444199750469,-0.0081617658500317,-0.0138193194050781,-0.0431572668823552,-0.0080469416833839,4.519816522108863e-06,6.57622598892703e-06,6.102837830313295e-06,9.745491813041976e-06,6.064752466240777e-06,8.881576141980917e-06,9.593024263691069e-07,8.30726201578356e-08,-3.372146832171563e-07,-6.158251643458117e-07,2.3697667168296798e-07,1.5357698949473776e-06,8.816705228081156e-06,7.773370550098067e-11,0.0485,9.29284779104633e-06,8.631528221485468e-11,0.0465,6.9646821215401184e-06,4.846547152712274e-11,0.0825,7.923984547909225e-06,6.278926130873244e-11,0.114,7.886534852259879e-06,6.207607219186652e-11,0.0445,9.57168440940509e-06,9.156647983828018e-11,0.044,0,vp01
-9.972198637193149,-9.97380273285122,-9.965150223025727,-9.92698888377595,-9.990279685008856,-9.982758868454823,-9.9702617238294,-9.97066869964334,-9.926485337301909,-9.990073538375604,-9.991504614083272,-9.990347542851776,-9.970263230414256,-9.918273183440355,-9.921642350587325,-9.989067495437446,-9.991246663989402,-9.98157645431363,-9.85562004599926,-9.839324930392763,-9.975123958704208,-9.981036494230445,-9.96435579299213,-9.944978615082656,-9.995049050702344,-9.987788208227688,-9.958778410111783,-9.955689650174724,-9.937045272851222,-9.99456190484856,-0.0070484141674214,-0.063290801232906,-0.0187926391961585,-0.0120901688114845,-0.0635882010736939,-0.0195077317962066,-0.0212413836690164,-0.0033691671469675,-0.0324071184849366,-0.0074910411238153,0.0162951156064981,-0.0525604722933721,-0.0107681657120775,-0.0500704356196894,-0.0160736601891571,-0.0320985580529633,-0.0575166319973394,-0.0183927137755475,-2.8298494199159224e-06,3.982839841520018e-06,-5.32145507191511e-06,-5.629495231347437e-08,-8.144661797498472e-06,-2.816580737806129e-06,2.704841203068696e-06,5.062516426549499e-07,1.3484017553125666e-07,-7.960408653792107e-07,1.8694728035219724e-06,2.6135183849363884e-06,7.956811957937725e-06,6.33106865000774e-11,0.067,7.716201661879067e-06,5.953658120126285e-11,0.063,8.571341591279066e-06,7.346671946765742e-11,0.1175,1.1276182794347762e-05,1.2713068665097938e-10,0.1275,7.358986947443431e-06,5.4152082694211e-11,0.058,8.194608752335909e-06,6.714581310597392e-11,0.049,0,vp01
-9.974375365181745,-9.975870505798468,-9.966075628894956,-9.923546020824286,-9.99043530165945,-9.98104201805519,-9.978183123791178,-9.978508905931264,-9.933926064717117,-9.991367076528432,-9.990859037916383,-9.986831686293508,-9.98052657526029,-9.918680924458464,-9.942832706775508,-9.98937444646638,-9.991707179581423,-9.975332938449789,-9.87291047109787,-9.851292955251,-9.986354472728909,-9.986955111248207,-9.973535065627676,-9.941572633146524,-9.993829928884947,-9.985604884580155,-9.9776599625277,-9.978782185797511,-9.943479611053345,-9.99495505024182,-0.0082997362867889,-0.0668892808351628,-0.0211796152363596,-0.0025331121239258,-0.0574410118113171,-0.0163680442567795,-0.0103324626560947,-0.0241517823170411,-0.0275287676744984,-0.0140415080165929,0.0216175158468683,-0.0478225734947734,-0.0128194071012313,-0.052257295738423,-0.0200132536744899,-0.006822698782642,-0.0514754391884757,-0.0141982267178413,-6.268563402931543e-07,-4.498778357268745e-06,1.3471775768668922e-06,-3.354114912122e-06,9.062231242764198e-07,-3.5602072464961348e-06,2.8241567928314263e-06,2.060980939909373e-07,-4.952621737491471e-07,5.472496048658146e-07,1.330094917534462e-06,2.397124126134241e-06,8.420834650593683e-06,7.090076305419261e-11,0.0585,7.422073160762319e-06,5.504484816403904e-11,0.0695,7.918414898199646e-06,6.269090225044565e-11,0.1005,1.0742571691031073e-05,1.1540252842847813e-10,0.124,7.0506690392115525e-06,4.959692249215115e-11,0.059,6.86924205052145e-06,4.711712655593661e-11,0.0655,0,vp01
-9.977636947745902,-9.975639796391688,-9.97310906744558,-9.945571277930055,-9.988493787335427,-9.979241493630498,-9.981824130316914,-9.977956939222208,-9.93973166417806,-9.99099962424431,-9.993715514137222,-9.992138413564438,-9.990364541612118,-9.947843444679794,-9.941800087743491,-9.989345800400942,-9.987905308028504,-9.98157718345328,-9.911779094554678,-9.89191846354706,-9.98383822958674,-9.976006985936722,-9.970200037783384,-9.950914374675952,-9.992698928112448,-9.980107214925836,-9.978423692624268,-9.962391761892912,-9.92813462394406,-9.995322261898476,-0.004527880300321,-0.0429225094053702,-0.0119609991278899,-0.0012845544082917,-0.0512679600662497,-0.0150789514370011,-0.0033509725251033,0.0060433569363009,-0.0164659629837995,-0.0077686169476631,0.0198606310076172,-0.029620426609032,-0.0136381918033539,-0.0417845534364964,-0.0132631352484171,-0.0177154530329239,-0.0671876379544151,-0.0235481006709257,-2.7092783296176565e-06,5.230279590515516e-06,-1.6019267420497211e-06,4.430239457137035e-06,9.052570946056056e-07,3.162649415520322e-06,2.1076750352273186e-06,1.7373022883742366e-07,3.157790314659997e-07,7.023129445823533e-07,1.067620816689563e-06,1.5026322494515543e-06,7.693639549847704e-06,5.905148904672184e-11,0.0625,7.54156630565189e-06,5.6683945076841086e-11,0.056,6.737004485306951e-06,4.53871005926918e-11,0.1015,8.84467952053427e-06,7.822565153009686e-11,0.118,7.121734847834961e-06,5.0689765658244186e-11,0.0535,8.399673079211534e-06,7.039141263676709e-11,0.0515,1,vp01
-9.964763910231405,-9.899745938638914,-9.96526409425594,-9.917288938784989,-9.989748133943008,-9.969682969415652,-9.90248620029314,-9.961073323015144,-9.926177580275509,-9.990504831598331,-9.978912471796638,-9.971808424157835,-9.981913849430306,-9.936636447863176,-9.939685836839804,-9.974256362422883,-9.959984430996972,-9.976485815371676,-9.87834133802948,-9.860739102541364,-9.943635076067237,-9.906260059160974,-9.977827109423444,-9.934092124895372,-9.993684970227768,-9.932369515213406,-9.84830468158873,-9.948638028152285,-9.94753099663136,-9.995077654580305,0.0005001840245384,-0.072459195158018,0.0066896683209343,-0.008609646400508,-0.0643272513228261,0.0059175590823379,0.0030013776336677,-0.0030493889766276,-0.0113845005885906,0.0022294529487929,0.0176022354881144,-0.0294248394212655,0.0341920333562075,-0.0595928453323963,0.021500372459295,0.0162685129388773,-0.0475466579489456,0.0422670032950662,1.4817013256244358e-05,5.537958880373293e-06,1.5854803072228096e-05,7.451759119938699e-06,1.1836152716215316e-05,7.1726469921878126e-06,3.239080770123219e-06,1.0319716374485073e-06,4.890934971363682e-07,6.698676948088915e-07,1.581161424356738e-06,2.20275723716441e-06,1.0723384362010492e-05,1.1494897155029287e-10,0.052,1.0980918428545836e-05,1.2050661033278363e-10,0.051,8.740323737973616e-06,7.635951566345359e-11,0.103,1.1979404508096835e-05,1.4331353127497264e-10,0.118,1.0413809766985028e-05,1.0838223324627971e-10,0.0465,1.3221274055396152e-05,1.7466650762619652e-10,0.039,0,vp01
-9.984124837938705,-9.971001953440794,-9.975743078444012,-9.948728638686076,-9.992195566589372,-9.98218149255197,-9.953085097732004,-9.96511590388202,-9.94219142547544,-9.99413690304434,-9.987997117170956,-9.982991272509812,-9.976769050904853,-9.929995239417243,-9.923463186775578,-9.984391116649745,-9.973662442326354,-9.98074390091808,-9.886636563611455,-9.866623751253554,-9.984095048626534,-9.9644251247497,-9.962092618501062,-9.952483773470073,-9.993387110759176,-9.980209056003918,-9.92394173439397,-9.93818255497885,-9.945493572273948,-9.99689325034302,-0.0083817594946928,-0.0434669279032959,-0.0105619911135725,-0.0170655886699488,-0.0519454775688998,-0.0095347931284006,-0.0112280662661063,0.006532052641667,-0.0223331678721372,-0.0036472157316644,0.0200128123579013,-0.0329767717366529,-0.0220024301254717,-0.0409033372891052,-0.0115503297816896,-0.0420265010250684,-0.051399678069071,-0.0064783677690307,-4.778278157774407e-06,2.8971965822507222e-06,-6.051877796900353e-06,1.2333956980811224e-06,-2.72932231504414e-06,1.0082834223537417e-06,2.504338611826075e-06,3.442611883598053e-07,7.456536605079021e-07,-1.73282668566734e-07,1.6729323592657632e-06,1.4999441911723692e-06,7.233668207966258e-06,5.2291036540113344e-11,0.0545,8.319724266548892e-06,6.921295622988794e-11,0.0535,8.256582480552732e-06,6.817096206478424e-11,0.11,1.0760921092378809e-05,1.1572792374503511e-10,0.115,7.881781401242232e-06,6.211978631383139e-11,0.0565,9.83281874923439e-06,9.668427255597152e-11,0.048,1,vp01
-9.974859561004486,-9.97383752109927,-9.9744274311256,-9.953809498321965,-9.992627686078295,-9.970827738796652,-9.972394570669056,-9.982835503840098,-9.935750438994509,-9.992644353473938,-9.993238178330795,-9.98894311236142,-9.987960641759493,-9.934240529327672,-9.93129677704693,-9.990225182261456,-9.98415518480331,-9.992449245095475,-9.889743169895985,-9.876835318771034,-9.977519578668746,-9.986638389971988,-9.976938853203071,-9.96330261217645,-9.993738968068543,-9.97020083622166,-9.957957957046196,-9.974696555821591,-9.93634535209899,-9.995630161732272,-0.0004321298788863,-0.038818187756334,-0.0070627119566015,0.012007765043446,-0.0568939144794296,-0.0088647706340463,-0.0052775365713042,0.0029437522807427,-0.0209225732892921,0.0022240628340206,0.0129078511249485,-0.0336649653924059,-0.0005807254656726,-0.0304363558920943,-0.0081373291585578,0.0044957195999302,-0.0592848096332829,-0.0061409606301161,-1.014817975577817e-05,-4.592800197504938e-06,-1.4297064775191743e-05,-5.718610299168501e-06,-1.5229202730922698e-05,-5.534742621237804e-06,2.298118865374292e-06,1.7514072653707157e-07,6.915143253904282e-07,-5.648361693797078e-07,1.28119939895318e-06,2.023800282458039e-06,7.778471544437812e-06,6.027163578581424e-11,0.0585,7.839070419870683e-06,6.125221253127751e-11,0.0565,7.668282094562163e-06,5.878857726515733e-11,0.1085,9.966400959936456e-06,9.926707002515728e-11,0.113,7.055815656234556e-06,4.9774317212268327e-11,0.0495,8.434792513906006e-06,7.100239208542696e-11,0.0455,1,vp01
-9.976500476776115,-9.966397443357463,-9.974292286383177,-9.945023642007902,-9.99033749481152,-9.98533207344604,-9.966756826766062,-9.9765729760069,-9.953478236953458,-9.99313501052758,-9.990521621076558,-9.98254715186842,-9.979338737959408,-9.922415521761076,-9.93980105091959,-9.988126613277531,-9.980061000129725,-9.975706298138904,-9.852647202181158,-9.821446226267122,-9.97252826889811,-9.96524570817346,-9.970657324767371,-9.941248255874804,-9.993046386094717,-9.97765264490446,-9.959888336855636,-9.96993034726212,-9.960504190663109,-9.995779535958054,-0.0022081903929418,-0.0453138528036181,-0.0082150014778932,-0.0087590974391389,-0.0396567735741228,-0.0075477178740914,-0.0111828831171507,-0.0173855291585134,-0.0249668237514608,-0.0124203151386268,0.0312009759140359,-0.0514601211169765,-0.0018709441307382,-0.051798130219911,-0.0090288244037672,-0.0077222976423421,-0.035275345294945,-0.0023835587952714,-3.565318159342991e-06,-4.008223244358651e-06,-3.623679381716884e-06,-4.736104012238907e-06,-3.987960378973709e-06,-7.1733584763905766e-06,3.8128354666665504e-06,1.6510639139063925e-07,4.4844288267595403e-07,3.6734311104916737e-07,2.4278250340539863e-06,3.482112081642568e-06,8.260036129068333e-06,6.808490713220816e-11,0.0545,7.751130618947923e-06,5.997163384109231e-11,0.0585,8.0847902081507e-06,6.5353255571515e-11,0.1045,1.189762567481725e-05,1.4154980238305519e-10,0.119,8.291759331595129e-06,6.861931224029165e-11,0.048,8.135261491256792e-06,6.617348756278447e-11,0.049,0,vp01
